Sol_Index,Obj_DeltaW_BGA_x,Obj_DeltaW_bump_x,Obj_ELK_stress_x,Obj_Warpage_Post_UF_cure_x,Obj_Warpage_post_lid_atach_x,NetFlow_Score,NetFlow_Rank,RadViz_X,RadViz_Y,Obj_DeltaW_BGA_y,Obj_DeltaW_bump_y,Obj_ELK_stress_y,Obj_Warpage_Post_UF_cure_y,Obj_Warpage_post_lid_atach_y,Bulk silicon thickness,Bump solder height,Cu-pillar pitch–diameter,Lid foot width,Lid thicknes,"Substrate core (E, CTE)",Substrate core thickness,"UF (E, CTE)",lid thickness,BGA solder material,Bump solder material,Cu-pillar bump solder material
11,0.051564909517765045,0.09230215102434158,4.704348087310791,-0.017247188836336136,0.014030242338776588,63.24999999999966,111,-0.08735839038197789,0.20311741951383083,0.051564909517765045,0.09230215102434158,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.0,SAC305,SAC105,SAC205
70,0.051564909517765045,0.09230215102434158,4.704348087310791,-0.017247188836336136,0.014030242338776588,63.24999999999966,112,-0.08735839038197789,0.20311741951383083,0.051564909517765045,0.09230215102434158,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.0,SAC305,SAC105,SAC205
388,0.0,0.2671440541744232,9.119161605834961,-0.08698928356170654,0.061309363692998886,63.049999999999955,113,0.10479654193489218,-0.14871703501715844,0.0,0.2671440541744232,9.119161605834961,-0.08698928356170654,0.061309363692998886,0.25,0.04,0.125,9.0,2.0,9e-06,0.4,2.5e-05,2.0,SAC305,SAC405,SAC305
485,0.0,0.2671440541744232,9.119161605834961,-0.08698928356170654,0.061309363692998886,63.049999999999955,114,0.10479654193489218,-0.14871703501715844,0.0,0.2671440541744232,9.119161605834961,-0.08698928356170654,0.061309363692998886,0.25,0.04,0.125,9.0,2.0,9e-06,0.4,2.5e-05,2.0,SAC305,SAC405,SAC305
103,0.022166891023516655,0.05366223305463791,6.682632923126221,-0.018325095996260643,-0.0066054817289114,62.75000000000051,115,0.1944034782487087,0.10834889316888219,0.022166891023516655,0.05366223305463791,6.682632923126221,-0.018325095996260643,-0.0066054817289114,0.75,0.06,0.125,3.0,1.5,3e-06,1.2,2e-05,1.5,SAC305,SAC205,SAC305
342,0.022166891023516655,0.05366223305463791,6.682632923126221,-0.018325095996260643,-0.0066054817289114,62.75000000000051,116,0.1944034782487087,0.10834889316888219,0.022166891023516655,0.05366223305463791,6.682632923126221,-0.018325095996260643,-0.0066054817289114,0.75,0.06,0.125,3.0,1.5,3e-06,1.2,2e-05,1.5,SAC305,SAC205,SAC305
12,0.009281991049647331,0.000768716970924288,4.995889663696289,-0.032501548528671265,0.17609506845474243,62.05000000000109,117,0.08533356895869967,0.38684102288273153,0.009281991049647331,0.000768716970924288,4.995889663696289,-0.032501548528671265,0.17609506845474243,0.25,0.06,0.125,9.0,1.0,3e-06,0.8,2e-05,1.0,SAC305,SAC105,SAC305
351,0.019006043672561646,0.2638068199157715,4.601984024047852,-0.03259385749697685,-0.0011533359065651894,61.35000000000059,118,0.03838822134223739,0.02708603781040144,0.019006043672561646,0.2638068199157715,4.601984024047852,-0.03259385749697685,-0.0011533359065651894,0.75,0.06,0.125,3.0,2.0,9e-06,1.2,2.5e-05,1.5,SAC405,SAC105,SAC105
346,0.0037568318657577038,0.027410369366407394,8.200217247009277,-0.03263438493013382,0.04308377206325531,61.19999999999993,119,0.2863153991418234,0.10103231769277098,0.0037568318657577038,0.027410369366407394,8.200217247009277,-0.03263438493013382,0.04308377206325531,0.25,0.06,0.125,6.0,1.0,3e-06,0.8,2e-05,1.0,SAC405,SAC305,SAC405
18,0.001936677610501647,0.5177688002586365,8.83493423461914,-0.08197586983442307,0.023671887814998627,60.44999999999982,120,0.08396681526033667,-0.32404020492121793,0.001936677610501647,0.5177688002586365,8.83493423461914,-0.08197586983442307,0.023671887814998627,0.25,0.02,0.125,3.0,2.0,9e-06,0.4,3e-05,2.0,SAC405,SAC305,SAC405
23,0.001936677610501647,0.5177688002586365,8.83493423461914,-0.08197586983442307,0.023671887814998627,60.44999999999982,121,0.08396681526033667,-0.32404020492121793,0.001936677610501647,0.5177688002586365,8.83493423461914,-0.08197586983442307,0.023671887814998627,0.25,0.02,0.125,3.0,2.0,9e-06,0.4,3e-05,2.0,SAC405,SAC305,SAC405
269,0.028018463402986526,0.004040757194161415,4.9686737060546875,-0.018817685544490814,0.04241153597831726,60.00000000000006,122,0.07489326777258738,0.2445377812161407,0.028018463402986526,0.004040757194161415,4.9686737060546875,-0.018817685544490814,0.04241153597831726,0.75,0.06,0.125,3.0,1.0,3e-06,1.2,2e-05,1.0,SAC305,SAC105,SAC205
117,0.028018463402986526,0.004040757194161415,4.9686737060546875,-0.018817685544490814,0.04241153597831726,60.00000000000006,123,0.07489326777258738,0.2445377812161407,0.028018463402986526,0.004040757194161415,4.9686737060546875,-0.018817685544490814,0.04241153597831726,0.75,0.06,0.125,3.0,1.0,3e-06,1.2,2e-05,1.0,SAC305,SAC105,SAC205
87,0.02306201308965683,0.04632408544421196,6.439942836761475,-0.03045072592794895,0.01634632796049118,59.650000000000034,124,0.12322198093427905,0.11406543813948958,0.02306201308965683,0.04632408544421196,6.439942836761475,-0.03045072592794895,0.01634632796049118,0.75,0.06,0.125,3.0,1.5,3e-06,0.8,2e-05,1.5,SAC305,SAC205,SAC205
130,0.02306201308965683,0.04632408544421196,6.439942836761475,-0.03045072592794895,0.01634632796049118,59.650000000000034,125,0.12322198093427905,0.11406543813948958,0.02306201308965683,0.04632408544421196,6.439942836761475,-0.03045072592794895,0.01634632796049118,0.75,0.06,0.125,3.0,1.5,3e-06,0.8,2e-05,1.5,SAC305,SAC205,SAC205
290,0.0034755042288452387,0.18569713830947876,8.35700511932373,-0.03566204383969307,-0.023794598877429962,59.50000000000034,126,0.2817565643444996,-0.07321644360238067,0.0034755042288452387,0.18569713830947876,8.35700511932373,-0.03566204383969307,-0.023794598877429962,0.75,0.06,0.125,9.0,2.0,9e-06,1.2,2e-05,1.5,SAC205,SAC405,SAC305
80,0.053083814680576324,0.08670938014984131,4.704348087310791,-0.017247188836336136,0.014030242338776588,59.249999999999716,127,-0.09764256295275657,0.2079939848617261,0.053083814680576324,0.08670938014984131,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.5,SAC305,SAC105,SAC205
3,0.053083814680576324,0.08670938014984131,4.704348087310791,-0.017247188836336136,0.014030242338776588,59.249999999999716,128,-0.09764256295275657,0.2079939848617261,0.053083814680576324,0.08670938014984131,4.704348087310791,-0.017247188836336136,0.014030242338776588,0.75,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.5,SAC305,SAC105,SAC205
58,0.008088191039860249,0.03476152941584587,7.484336853027344,-0.03901446983218193,0.041256632655858994,58.0499999999999,129,0.2043071497198466,0.09586972290225283,0.008088191039860249,0.03476152941584587,7.484336853027344,-0.03901446983218193,0.041256632655858994,0.25,0.06,0.125,3.0,2.0,6e-06,0.8,2e-05,1.5,SAC205,SAC305,SAC305
140,0.008088191039860249,0.03476152941584587,7.484336853027344,-0.03901446983218193,0.041256632655858994,58.0499999999999,130,0.2043071497198466,0.09586972290225283,0.008088191039860249,0.03476152941584587,7.484336853027344,-0.03901446983218193,0.041256632655858994,0.25,0.06,0.125,3.0,2.0,6e-06,0.8,2e-05,1.5,SAC205,SAC305,SAC305
409,0.022652355954051018,0.04546955227851868,6.682632923126221,-0.018325095996260643,-0.0066054817289114,57.95000000000056,131,0.19254404399302458,0.11247359570563524,0.022652355954051018,0.04546955227851868,6.682632923126221,-0.018325095996260643,-0.0066054817289114,0.75,0.06,0.125,3.0,1.5,3e-06,1.2,2e-05,1.5,SAC405,SAC205,SAC205
136,0.022652355954051018,0.04546955227851868,6.682632923126221,-0.018325095996260643,-0.0066054817289114,57.95000000000056,132,0.19254404399302458,0.11247359570563524,0.022652355954051018,0.04546955227851868,6.682632923126221,-0.018325095996260643,-0.0066054817289114,0.75,0.06,0.125,3.0,1.5,3e-06,1.2,2e-05,1.5,SAC405,SAC205,SAC205
277,0.012834128923714161,0.27960363030433655,4.54348611831665,-0.04394585266709328,0.026601413264870644,56.94999999999999,133,0.01883106128422174,0.02622416721221991,0.012834128923714161,0.27960363030433655,4.54348611831665,-0.04394585266709328,0.026601413264870644,0.5,0.06,0.125,3.0,2.0,9e-06,0.8,2.5e-05,1.5,SAC205,SAC105,SAC405
202,0.012834128923714161,0.27960363030433655,4.54348611831665,-0.04394585266709328,0.026601413264870644,56.94999999999999,134,0.01883106128422174,0.02622416721221991,0.012834128923714161,0.27960363030433655,4.54348611831665,-0.04394585266709328,0.026601413264870644,0.5,0.06,0.125,3.0,2.0,9e-06,0.8,2.5e-05,1.5,SAC205,SAC105,SAC405
74,0.0032973638735711575,0.21817108988761902,7.257521629333496,-0.036241788417100906,-0.001550996326841414,56.65000000000015,135,0.22285226418726953,-0.03258758119249175,0.0032973638735711575,0.21817108988761902,7.257521629333496,-0.036241788417100906,-0.001550996326841414,0.5,0.06,0.125,9.0,2.0,9e-06,1.2,2.5e-05,1.5,SAC305,SAC305,SAC305
496,0.0032973638735711575,0.21817108988761902,7.257521629333496,-0.036241788417100906,-0.001550996326841414,56.65000000000015,136,0.22285226418726953,-0.03258758119249175,0.0032973638735711575,0.21817108988761902,7.257521629333496,-0.036241788417100906,-0.001550996326841414,0.5,0.06,0.125,9.0,2.0,9e-06,1.2,2.5e-05,1.5,SAC305,SAC305,SAC305
1,0.0,0.5853983163833618,8.83493423461914,-0.08197586983442307,0.023671887814998627,55.7999999999999,137,0.08642705569003932,-0.3689599760789092,0.0,0.5853983163833618,8.83493423461914,-0.08197586983442307,0.023671887814998627,0.25,0.02,0.125,3.0,2.0,9e-06,0.4,3e-05,1.0,SAC405,SAC305,SAC205
36,0.0,0.5853983163833618,8.83493423461914,-0.08197586983442307,0.023671887814998627,55.7999999999999,138,0.08642705569003932,-0.3689599760789092,0.0,0.5853983163833618,8.83493423461914,-0.08197586983442307,0.023671887814998627,0.25,0.02,0.125,3.0,2.0,9e-06,0.4,3e-05,1.0,SAC405,SAC305,SAC205
414,0.016168711706995964,0.06644673645496368,6.8642191886901855,-0.06876453012228012,0.061258696019649506,54.10000000000031,139,0.023018688438394688,0.04692866987936911,0.016168711706995964,0.06644673645496368,6.8642191886901855,-0.06876453012228012,0.061258696019649506,0.25,0.06,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC105
8,0.0,0.28713515400886536,4.3317437171936035,-0.042730703949928284,0.08863639831542969,54.050000000000296,140,0.061025016150798535,0.10517927815967068,0.0,0.28713515400886536,4.3317437171936035,-0.042730703949928284,0.08863639831542969,0.5,0.06,0.125,9.0,1.0,9e-06,0.8,3e-05,2.0,SAC305,SAC105,SAC305
38,0.033811815083026886,0.0,6.682632923126221,-0.018325095996260643,-0.0066054817289114,53.850000000000705,141,0.13838133732662886,0.14239623846125724,0.033811815083026886,0.0,6.682632923126221,-0.018325095996260643,-0.0066054817289114,0.75,0.06,0.125,3.0,1.5,3e-06,1.2,2e-05,1.5,SAC305,SAC205,SAC205
120,0.033811815083026886,0.0,6.682632923126221,-0.018325095996260643,-0.0066054817289114,53.850000000000705,142,0.13838133732662886,0.14239623846125724,0.033811815083026886,0.0,6.682632923126221,-0.018325095996260643,-0.0066054817289114,0.75,0.06,0.125,3.0,1.5,3e-06,1.2,2e-05,1.5,SAC305,SAC205,SAC205
417,0.0,0.24555574357509613,9.069162368774414,-0.0867237076163292,0.06011330336332321,53.2999999999999,143,0.10620150484998561,-0.13611813711426882,0.0,0.24555574357509613,9.069162368774414,-0.0867237076163292,0.06011330336332321,0.25,0.04,0.125,9.0,2.0,6e-06,0.4,2.5e-05,1.0,SAC305,SAC405,SAC405
482,0.0,0.24555574357509613,9.069162368774414,-0.0867237076163292,0.06011330336332321,53.2999999999999,144,0.10620150484998561,-0.13611813711426882,0.0,0.24555574357509613,9.069162368774414,-0.0867237076163292,0.06011330336332321,0.25,0.04,0.125,9.0,2.0,6e-06,0.4,2.5e-05,1.0,SAC305,SAC405,SAC405
312,0.01664988324046135,0.05499804764986038,7.971536636352539,-0.07287748903036118,0.04435259476304054,53.14999999999969,145,0.05477578975729895,-0.00454532226864975,0.01664988324046135,0.05499804764986038,7.971536636352539,-0.07287748903036118,0.04435259476304054,0.25,0.04,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC405
335,0.0067425803281366825,0.13648621737957,9.049782752990723,-0.08786283433437347,0.06492707878351212,51.44999999999982,146,0.0787304745830499,-0.08024791979277052,0.0067425803281366825,0.13648621737957,9.049782752990723,-0.08786283433437347,0.06492707878351212,0.25,0.04,0.125,9.0,2.0,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
451,0.0067425803281366825,0.13648621737957,9.049782752990723,-0.08786283433437347,0.06492707878351212,51.44999999999982,147,0.0787304745830499,-0.08024791979277052,0.0067425803281366825,0.13648621737957,9.049782752990723,-0.08786283433437347,0.06492707878351212,0.25,0.04,0.125,9.0,2.0,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
89,0.016168711706995964,0.06644673645496368,5.567966938018799,-0.06789541989564896,0.10031993687152863,51.099999999999625,148,-0.033807121330650156,0.12554269705306248,0.016168711706995964,0.06644673645496368,5.567966938018799,-0.06789541989564896,0.10031993687152863,0.25,0.06,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC205,SAC105
214,0.016168711706995964,0.06644673645496368,5.567966938018799,-0.06789541989564896,0.10031993687152863,51.099999999999625,149,-0.033807121330650156,0.12554269705306248,0.016168711706995964,0.06644673645496368,5.567966938018799,-0.06789541989564896,0.10031993687152863,0.25,0.06,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC205,SAC105
422,0.023992853239178658,0.0824766606092453,7.864372730255127,-0.06766607612371445,0.01649531163275242,51.00000000000051,150,0.0356851158835937,-0.03579935308856899,0.023992853239178658,0.0824766606092453,7.864372730255127,-0.06766607612371445,0.01649531163275242,0.5,0.04,0.125,6.0,1.5,3e-06,0.4,2e-05,1.5,SAC305,SAC205,SAC405
81,0.023992853239178658,0.0824766606092453,7.864372730255127,-0.06766607612371445,0.01649531163275242,51.00000000000051,151,0.0356851158835937,-0.03579935308856899,0.023992853239178658,0.0824766606092453,7.864372730255127,-0.06766607612371445,0.01649531163275242,0.5,0.04,0.125,6.0,1.5,3e-06,0.4,2e-05,1.5,SAC305,SAC205,SAC405
360,0.0008748591644689441,0.26623889803886414,4.3317437171936035,-0.042730703949928284,0.08863639831542969,50.70000000000027,152,0.05908986958925669,0.11450850581756385,0.0008748591644689441,0.26623889803886414,4.3317437171936035,-0.042730703949928284,0.08863639831542969,0.5,0.06,0.125,9.0,1.0,9e-06,0.8,3e-05,1.0,SAC405,SAC105,SAC305
68,0.0011312890565022826,0.25632086396217346,4.3317437171936035,-0.042730703949928284,0.08863639831542969,48.200000000000216,153,0.05899935703238543,0.11879632371577657,0.0011312890565022826,0.25632086396217346,4.3317437171936035,-0.042730703949928284,0.08863639831542969,0.5,0.06,0.125,9.0,1.0,9e-06,0.8,3e-05,1.0,SAC205,SAC105,SAC305
220,0.0,0.3144166171550751,7.796863079071045,-0.05198485776782036,-0.0013323025777935982,46.90000000000026,154,0.1919553212527833,-0.13156473869796276,0.0,0.3144166171550751,7.796863079071045,-0.05198485776782036,-0.0013323025777935982,0.75,0.02,0.125,3.0,2.0,9e-06,0.4,2e-05,1.0,SAC405,SAC105,SAC405
51,0.0,0.3144166171550751,7.796863079071045,-0.05198485776782036,-0.0013323025777935982,46.90000000000026,155,0.1919553212527833,-0.13156473869796276,0.0,0.3144166171550751,7.796863079071045,-0.05198485776782036,-0.0013323025777935982,0.75,0.02,0.125,3.0,2.0,9e-06,0.4,2e-05,1.0,SAC405,SAC105,SAC405
447,0.0,0.030344273895025253,8.850196838378906,-0.033812765032052994,0.041537653654813766,46.7000000000001,156,0.3304183094598207,0.07682612173424798,0.0,0.030344273895025253,8.850196838378906,-0.033812765032052994,0.041537653654813766,0.25,0.06,0.125,3.0,1.0,9e-06,1.2,2e-05,1.5,SAC205,SAC405,SAC105
189,0.013745160773396492,0.0773547813296318,7.999176025390625,-0.07171245664358139,0.04195225611329079,45.09999999999951,157,0.0723348749959677,-0.015616663252117314,0.013745160773396492,0.0773547813296318,7.999176025390625,-0.07171245664358139,0.04195225611329079,0.25,0.04,0.125,6.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC405
276,0.013745160773396492,0.0773547813296318,7.999176025390625,-0.07171245664358139,0.04195225611329079,45.09999999999951,158,0.0723348749959677,-0.015616663252117314,0.013745160773396492,0.0773547813296318,7.999176025390625,-0.07171245664358139,0.04195225611329079,0.25,0.04,0.125,6.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC405
403,0.0,0.2671440541744232,7.260012626647949,-0.08597081154584885,0.08699122816324234,44.95000000000027,159,0.02932311067466355,-0.06384845515191995,0.0,0.2671440541744232,7.260012626647949,-0.08597081154584885,0.08699122816324234,0.25,0.04,0.125,9.0,1.0,9e-06,0.4,2.5e-05,2.0,SAC305,SAC205,SAC305
310,0.013511965982615948,0.0,6.976668357849121,-0.017600689083337784,0.014493690803647041,44.000000000000455,160,0.2527141417148921,0.1520750420297615,0.013511965982615948,0.0,6.976668357849121,-0.017600689083337784,0.014493690803647041,0.25,0.06,0.125,3.0,1.5,3e-06,1.2,2.5e-05,1.0,SAC405,SAC205,SAC105
17,0.016168711706995964,0.06644673645496368,4.570540904998779,-0.06447908282279968,0.1470618098974228,42.850000000000875,161,-0.0770591987992013,0.2169371311405003,0.016168711706995964,0.06644673645496368,4.570540904998779,-0.06447908282279968,0.1470618098974228,0.25,0.06,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC105,SAC105
108,0.016168711706995964,0.06644673645496368,4.570540904998779,-0.06447908282279968,0.1470618098974228,42.850000000000875,162,-0.0770591987992013,0.2169371311405003,0.016168711706995964,0.06644673645496368,4.570540904998779,-0.06447908282279968,0.1470618098974228,0.25,0.06,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC105,SAC105
134,0.01664988324046135,0.05499804764986038,8.086383819580078,-0.07234038412570953,0.03367564082145691,42.4999999999996,163,0.06412337209072587,-0.018420348124775523,0.01664988324046135,0.05499804764986038,8.086383819580078,-0.07234038412570953,0.03367564082145691,0.25,0.04,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC405
24,0.0,0.5551198720932007,8.651199340820312,-0.08044669777154922,0.014801344834268093,42.34999999999974,164,0.0907336079980515,-0.34394744563891405,0.0,0.5551198720932007,8.651199340820312,-0.08044669777154922,0.014801344834268093,0.25,0.02,0.125,3.0,2.0,6e-06,0.4,3e-05,1.0,SAC305,SAC305,SAC205
40,0.0,0.5551198720932007,8.651199340820312,-0.08044669777154922,0.014801344834268093,42.34999999999974,165,0.0907336079980515,-0.34394744563891405,0.0,0.5551198720932007,8.651199340820312,-0.08044669777154922,0.014801344834268093,0.25,0.02,0.125,3.0,2.0,6e-06,0.4,3e-05,1.0,SAC305,SAC305,SAC205
212,0.0,0.15354962646961212,8.807669639587402,-0.08742153644561768,0.09743502736091614,41.50000000000006,166,0.09314919248478394,-0.043658749503512125,0.0,0.15354962646961212,8.807669639587402,-0.08742153644561768,0.09743502736091614,0.25,0.04,0.125,6.0,1.5,9e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
294,0.0,0.15354962646961212,8.807669639587402,-0.08742153644561768,0.09743502736091614,41.50000000000006,167,0.09314919248478394,-0.043658749503512125,0.0,0.15354962646961212,8.807669639587402,-0.08742153644561768,0.09743502736091614,0.25,0.04,0.125,6.0,1.5,9e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
109,0.01539895310997963,0.0691637471318245,6.8642191886901855,-0.06876453012228012,0.061258696019649506,41.400000000000205,168,0.026615644968016588,0.04556244864239418,0.01539895310997963,0.0691637471318245,6.8642191886901855,-0.06876453012228012,0.061258696019649506,0.25,0.06,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC405
461,0.004278087988495827,0.13363872468471527,8.119351387023926,-0.0857231616973877,0.08240333199501038,41.14999999999969,169,0.0582291021119038,-0.02938986545405164,0.004278087988495827,0.13363872468471527,8.119351387023926,-0.0857231616973877,0.08240333199501038,0.25,0.06,0.125,9.0,2.0,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
104,0.009323087520897388,0.14551536738872528,7.77253532409668,-0.08355344831943512,0.05304596200585365,41.09999999999974,170,0.03532164495020767,-0.053633991883424326,0.009323087520897388,0.14551536738872528,7.77253532409668,-0.08355344831943512,0.05304596200585365,0.25,0.04,0.125,6.0,2.0,6e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC205
431,0.0,0.29017022252082825,6.9900970458984375,-0.08568153530359268,0.08558682352304459,40.650000000000205,171,0.017966544127175927,-0.06833889250360456,0.0,0.29017022252082825,6.9900970458984375,-0.08568153530359268,0.08558682352304459,0.25,0.04,0.125,9.0,1.5,9e-06,0.4,2.5e-05,1.0,SAC305,SAC205,SAC205
394,0.0,0.29017022252082825,6.9900970458984375,-0.08568153530359268,0.08558682352304459,40.650000000000205,172,0.017966544127175927,-0.06833889250360456,0.0,0.29017022252082825,6.9900970458984375,-0.08568153530359268,0.08558682352304459,0.25,0.04,0.125,9.0,1.5,9e-06,0.4,2.5e-05,1.0,SAC305,SAC205,SAC205
159,0.0,0.13580292463302612,9.461404800415039,-0.0883936733007431,0.09084513783454895,40.09999999999985,173,0.11929344099309647,-0.06257894911992758,0.0,0.13580292463302612,9.461404800415039,-0.0883936733007431,0.09084513783454895,0.25,0.04,0.125,9.0,1.0,9e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
84,0.020291170105338097,0.17570221424102783,5.999804496765137,-0.05902060866355896,0.004739290568977594,39.799999999999955,174,0.00610696682719839,-0.02348314475898968,0.020291170105338097,0.17570221424102783,5.999804496765137,-0.05902060866355896,0.004739290568977594,0.5,0.04,0.125,9.0,1.0,3e-06,0.4,2.5e-05,1.5,SAC305,SAC105,SAC405
71,0.020291170105338097,0.17570221424102783,5.999804496765137,-0.05902060866355896,0.004739290568977594,39.799999999999955,175,0.00610696682719839,-0.02348314475898968,0.020291170105338097,0.17570221424102783,5.999804496765137,-0.05902060866355896,0.004739290568977594,0.5,0.04,0.125,9.0,1.0,3e-06,0.4,2.5e-05,1.5,SAC305,SAC105,SAC405
154,0.0077739255502820015,0.2804299294948578,7.623076438903809,-0.08079343289136887,0.0216036569327116,39.699999999999875,176,0.03932624092087995,-0.14197364622694555,0.0077739255502820015,0.2804299294948578,7.623076438903809,-0.08079343289136887,0.0216036569327116,0.25,0.04,0.125,3.0,2.0,6e-06,0.4,3e-05,1.0,SAC205,SAC305,SAC205
347,0.008482541888952255,0.02323376014828682,5.086693286895752,-0.03216621279716492,0.09196782857179642,39.54999999999973,177,0.11516487307633266,0.23896845223311663,0.008482541888952255,0.02323376014828682,5.086693286895752,-0.03216621279716492,0.09196782857179642,0.25,0.06,0.125,9.0,1.5,3e-06,0.8,2e-05,1.0,SAC305,SAC105,SAC405
401,0.014887627214193344,0.03205360099673271,6.637595176696777,-0.017342962324619293,0.005428752396255732,39.00000000000023,178,0.2303369430927344,0.13428636333887647,0.014887627214193344,0.03205360099673271,6.637595176696777,-0.017342962324619293,0.005428752396255732,0.25,0.04,0.125,3.0,1.5,3e-06,1.2,2e-05,1.0,SAC405,SAC105,SAC405
206,0.014887627214193344,0.03205360099673271,6.637595176696777,-0.017342962324619293,0.005428752396255732,39.00000000000023,179,0.2303369430927344,0.13428636333887647,0.014887627214193344,0.03205360099673271,6.637595176696777,-0.017342962324619293,0.005428752396255732,0.25,0.04,0.125,3.0,1.5,3e-06,1.2,2e-05,1.0,SAC405,SAC105,SAC405
492,0.009281991049647331,0.000768716970924288,5.086693286895752,-0.03216621279716492,0.09196782857179642,36.34999999999957,180,0.11345489954145306,0.24795204631393403,0.009281991049647331,0.000768716970924288,5.086693286895752,-0.03216621279716492,0.09196782857179642,0.25,0.06,0.125,9.0,1.5,3e-06,0.8,2e-05,1.0,SAC305,SAC105,SAC305
141,0.0,0.2817186713218689,8.749178886413574,-0.0811888724565506,0.029793018475174904,35.300000000000125,181,0.11704761464377572,-0.16534985437583932,0.0,0.2817186713218689,8.749178886413574,-0.0811888724565506,0.029793018475174904,0.25,0.02,0.125,3.0,1.5,6e-06,0.4,2e-05,1.0,SAC405,SAC305,SAC405
185,0.009997955523431301,0.029309209436178207,6.577317237854004,-0.0396825447678566,0.046523675322532654,35.2999999999999,182,0.15194741002981915,0.12407057152788772,0.009997955523431301,0.029309209436178207,6.577317237854004,-0.0396825447678566,0.046523675322532654,0.25,0.06,0.125,3.0,2.0,6e-06,0.8,2e-05,1.0,SAC205,SAC205,SAC305
265,0.004987915977835655,0.11736968904733658,8.119351387023926,-0.0857231616973877,0.08240333199501038,35.19999999999942,183,0.05668108443739181,-0.021997266960415172,0.004987915977835655,0.11736968904733658,8.119351387023926,-0.0857231616973877,0.08240333199501038,0.25,0.06,0.125,9.0,2.0,6e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
129,0.015154508873820305,0.05615049600601196,6.682632923126221,-0.018325095996260643,-0.0066054817289114,33.9500000000001,184,0.22727593346698263,0.10279583096585994,0.015154508873820305,0.05615049600601196,6.682632923126221,-0.018325095996260643,-0.0066054817289114,0.75,0.06,0.125,3.0,1.5,3e-06,1.2,2e-05,1.0,SAC205,SAC205,SAC305
180,0.0,0.13580292463302612,9.015986442565918,-0.08810439705848694,0.09349638223648071,33.650000000000205,185,0.10178961279992288,-0.04659041216045502,0.0,0.13580292463302612,9.015986442565918,-0.08810439705848694,0.09349638223648071,0.25,0.04,0.125,9.0,1.5,9e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
481,0.0,0.13580292463302612,9.015986442565918,-0.08810439705848694,0.09349638223648071,33.650000000000205,186,0.10178961279992288,-0.04659041216045502,0.0,0.13580292463302612,9.015986442565918,-0.08810439705848694,0.09349638223648071,0.25,0.04,0.125,9.0,1.5,9e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC205
181,0.008482541888952255,0.02323376014828682,8.071925163269043,-0.03393100947141647,0.009985332377254963,33.350000000000705,187,0.2559542863709395,0.06023392344058698,0.008482541888952255,0.02323376014828682,8.071925163269043,-0.03393100947141647,0.009985332377254963,0.25,0.06,0.125,9.0,2.0,3e-06,0.8,2e-05,1.0,SAC305,SAC305,SAC405
475,0.01539895310997963,0.0691637471318245,4.570540904998779,-0.06447908282279968,0.1470618098974228,30.149999999999977,188,-0.07310610539357626,0.21506355065612312,0.01539895310997963,0.0691637471318245,4.570540904998779,-0.06447908282279968,0.1470618098974228,0.25,0.06,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC105,SAC405
483,0.01664988324046135,0.05499804764986038,6.647315502166748,-0.0714806467294693,0.057991061359643936,28.900000000000034,189,0.007154722333820871,0.04654966945777456,0.01664988324046135,0.05499804764986038,6.647315502166748,-0.0714806467294693,0.057991061359643936,0.25,0.04,0.125,9.0,1.5,3e-06,0.4,2e-05,1.0,SAC305,SAC205,SAC405
