RadViz_X,RadViz_Y,Bulk silicon thickness,Bump solder height,Substrate core thickness,"Substrate core (E, CTE)","UF (E, CTE)",Lid foot width,Lid thickness,Cu-pillar bump solder material,BGA solder material,Obj_ELK stress,Obj_Warpage Post UF cure,Obj_Warpage post lid attach,Obj_DeltaW_BGA,Obj_DeltaW_bump
-0.04729165727826097,-0.06836297068490131,0.5,0.06,0.8,6e-06,2e-05,3.0,1.0,SAC105,SAC105,4.657628536224365,-0.039588410407304764,0.0392189647819193,0.15860894269092637,0.0703776522233413
0.10893997754639562,-0.043682036949353915,0.25,0.06,0.4,9e-06,2.5e-05,9.0,1.0,SAC205,SAC405,6.055675029754639,-0.08298522233963013,0.09185886749715737,0.27203693823589875,0.004581048074651123
-0.04876527572703453,-0.015989994178223436,0.5,0.04,0.4,9e-06,2e-05,6.0,1.5,SAC405,SAC305,9.560133934020996,-0.08580111712217331,0.06063345940043595,0.21025954132881902,0.005097608927133809
-0.018103909361508273,-0.00789813658928261,0.25,0.06,0.4,6e-06,2e-05,3.0,1.0,SAC305,SAC305,6.409006595611572,-0.07876363396644592,0.04206114624283574,0.1582987344811359,0.020889872017226016
-0.048967537712088664,0.08878723988538988,0.5,0.06,0.4,6e-06,2e-05,3.0,1.5,SAC205,SAC105,6.120408058166504,-0.07608713954687119,0.029303934775220027,0.19349996740215758,0.07599545429615247
0.05214897638738744,-0.011970082371287152,0.25,0.06,0.4,9e-06,2.5e-05,3.0,2.0,SAC105,SAC405,4.746841907501221,-0.07030496001243591,0.029064735118015658,0.3140396927537463,0.004748604064682127
0.18702827535958352,0.06396793063254319,0.25,0.02,0.4,9e-06,2.5e-05,9.0,1.0,SAC205,SAC405,7.846677780151367,-0.08491125702857971,0.08089954047925611,0.6197949311840826,0.004154836922451204
0.10207719253007219,-0.25868847149064106,0.25,0.06,0.8,6e-06,2e-05,9.0,1.0,SAC105,SAC205,4.770097255706787,-0.04194628447294235,0.11792910143233373,0.14099742340172336,0.012056305620837036
0.024956982556142746,-0.252156223748676,0.5,0.06,0.8,6e-06,2e-05,9.0,1.0,SAC205,SAC305,6.617699146270752,-0.04187804460525513,0.1139694440000165,0.12203029096219682,0.025880496684344147
0.0036872887777505514,0.03242455803472965,0.25,0.06,0.4,6e-06,2e-05,3.0,1.0,SAC105,SAC105,4.404872894287109,-0.06677435338497162,0.038407493256203795,0.18820951477562387,0.06719900353454694
-0.004150541424306935,0.00012699691575615712,0.25,0.04,0.4,9e-06,2e-05,6.0,1.5,SAC305,SAC405,7.978052616119385,-0.08561528474092484,0.049795116578157,0.25478827676070587,0.0020449108199342082
-0.10970877609605074,-0.19444969868973805,0.25,0.06,0.8,6e-06,2e-05,9.0,1.5,SAC405,SAC205,8.81985855102539,-0.04434394836425781,0.06438994010828406,0.13021800901228567,0.010317799397290654
-0.0030632341116074136,-0.15284579923937108,0.5,0.06,0.4,3e-06,2e-05,9.0,1.0,SAC405,SAC305,8.825693130493164,-0.06770583242177963,0.11305106136012513,0.13728728995223827,0.01463255911827447
0.09092389924896963,-0.06153516887190122,0.25,0.06,0.4,9e-06,2.5e-05,9.0,1.0,SAC305,SAC405,6.878463268280029,-0.08097372949123383,0.09613050795485209,0.26333178343589286,0.002796508723474423
